,X,Y,Value,DeltaW1,DeltaW2,DeltaBias,MSE
246,-36.9,98.66,-1,-6.705071932898199e-06,1.7927436230345157e-05,1.8170926647420594e-05,1.3207303009037592e-07
247,-72.71,-71.57,-1,-0.0001660087405667483,-0.00016340593539213553,0.00022831624338708336,2.085132279775595e-05
248,-53.39,-24.85,-1,-7.033485523401599e-05,-3.273686369292559e-05,0.00013173788206408688,6.941947828292505e-06
249,3.88,-96.34,-1,2.1539555232665064e-06,-5.3482493585436914e-05,5.551431760996151e-05,1.2327357838798728e-06
250,11.47,-93.07,-1,3.7248675789015984e-06,-3.0224361427059434e-05,3.2474869911958136e-05,4.2184687031944155e-07
251,-84.85,-20.32,-1,-0.0001518410722774874,-3.6363118310884436e-05,0.0001789523538921478,1.2809577985416203e-05
252,79.68,-66.01,-1,-0.00010498546497715575,8.697402790087916e-05,-0.00013175886668819747,6.944159580383277e-06
253,42.4,-9.17,-1,-3.6105944729067566e-05,7.808762102961075e-06,-8.515553002138577e-05,2.900585717289253e-06
254,-53.1,67.8,-1,-2.5897404057478773e-05,3.3066741903899445e-05,4.8771005757963785e-05,9.514444010573345e-07
255,-94.0,-36.8,-1,-0.00018288061172944394,-7.159581395365465e-05,0.00019455384226536588,1.5140479016086746e-05
256,-70.7,-27.43,-1,-8.97353771388055e-05,-3.481529554338663e-05,0.00012692415436889038,6.443896384903166e-06
257,10.69,-90.92,-1,1.655423975149255e-06,-1.4079620937377949e-05,1.5485724744146446e-05,9.592306834058779e-08
258,82.87,-85.99,-1,-9.560156459564624e-05,9.920089947604223e-05,-0.00011536329744858964,5.323476159284708e-06
259,-11.05,-6.17,-1,-4.044289980599858e-07,-2.2582144054571154e-07,3.659990932669555e-06,5.3582134508893425e-09
260,16.07,60.93,-1,-1.4259786965338571e-05,-5.406651025501426e-05,-8.873545093552316e-05,3.1495921010922545e-06
261,60.87,-17.35,-1,-6.502597525631701e-05,1.8534592914360115e-05,-0.0001068276248666289,4.564856573858075e-06
262,-2.89,-23.65,-1,-3.13047632783694e-07,-2.561791181776596e-06,1.0832098020197023e-05,4.6933739007662506e-08
263,7.51,77.23,-1,-5.583907414471137e-06,-5.742279222631238e-05,-7.435296157751181e-05,2.211345158138779e-06
264,-8.59,15.87,-1,2.1436216872683378e-07,-3.9603348285155437e-07,-2.4954850841307774e-06,2.4909783220476773e-09
265,5.8,-95.02,-1,2.5847201984603885e-06,-4.234484711339761e-05,4.4564141352765324e-05,7.943850778036992e-07
266,-6.1,-4.7,-1,-2.633169309643635e-07,-2.0288353697254236e-07,4.316670999415795e-06,7.453459406878943e-09
267,-6.55,74.03,-1,2.8655580168642225e-06,-3.238736793716922e-05,-4.374897735670569e-05,7.655892079030188e-07
268,-61.97,-97.33,-1,-9.588865860078678e-05,-0.00015060260031651731,0.00015473399806484878,9.57704406285305e-06
269,-7.24,16.19,-1,8.186027510730165e-07,-1.830549522081787e-06,-1.1306667832500228e-05,5.113629498979816e-08
270,79.9,-94.89,-1,-7.437337974324674e-05,8.832653321447664e-05,-9.308307852721743e-05,3.46578380324165e-06
271,-88.92,-52.07,-1,-0.0001427997416275903,-8.362103628597197e-05,0.00016059350160547715,1.0316109103163355e-05
272,-81.65,56.74,-1,-6.18328360897131e-05,4.296870936595617e-05,7.572913176939755e-05,2.293960559418711e-06
273,-16.58,22.23,-1,1.4627059976106202e-06,-1.961155267001453e-06,-8.822110962669604e-06,3.113185673506209e-08
274,-60.42,10.2,-1,-3.801793535211455e-05,6.418122154776041e-06,6.292276622329452e-05,1.5837098036765492e-06
275,-26.6,72.56,-1,6.65360844068328e-06,-1.8149843175036795e-05,-2.5013565566478493e-05,2.5027138493940736e-07
276,-91.0,-39.74,-1,-0.00011997097944776958,-5.239172223356443e-05,0.00013183624115139513,6.952317792371525e-06
277,42.29,97.54,-1,-5.861812890310265e-05,-0.0001352001015182935,-0.0001386099051858658,7.685082326253882e-06
278,-16.84,-98.37,-1,-7.571214313480632e-06,-4.422686175873455e-05,4.495970494940993e-05,8.085500276551983e-07
279,81.8,-61.73,-1,-8.992854384628433e-05,6.786416884634635e-05,-0.00010993709516660677,4.834465957468621e-06
280,82.28,-12.52,-1,-0.00010032485433739564,1.526576539018222e-05,-0.00012193103346790913,5.94687076902095e-06
281,24.41,-52.18,-1,-4.757381159338014e-06,1.0169608721600065e-05,-1.9489476277501083e-05,1.51935874228511e-07
282,13.03,56.13,-1,-7.157709667957296e-06,-3.0833633435337157e-05,-5.493253774334073e-05,1.2070334811694213e-06
283,30.28,11.46,-1,-1.595263877617506e-05,-6.037557476055687e-06,-5.2683747609560966e-05,1.110230904875168e-06
284,24.32,-69.82,-1,-1.305176178166505e-06,3.7470148338645307e-06,-5.366678364171485e-06,1.1520494665786528e-08
285,-56.93,54.5,-1,-2.3046620126688304e-05,2.2062898241779595e-05,4.0482382095008434e-05,6.555293040345036e-07
286,-45.34,86.8,-1,-3.4828901380684976e-06,6.6677296864654955e-06,7.681716228646885e-06,2.3603505686982765e-08
287,-47.89,59.78,-1,-1.0923689439266313e-05,1.3635793582780125e-05,2.2809959154868056e-05,2.0811769465869958e-07
288,-89.14,10.57,-1,-8.518035004572341e-05,1.0100474534252821e-05,9.555794261355555e-05,3.6525281586142302e-06
289,-42.78,65.87,-1,-2.068219055958538e-06,3.1845158769515875e-06,4.83454664786942e-06,9.349136516170179e-09
290,6.49,10.02,-1,-1.777652796413658e-06,-2.7445425300562176e-06,-2.7390644012537103e-05,3.0009895176861384e-07
291,-98.54,8.95,-1,-9.842803386934982e-05,8.93983055744551e-06,9.988637494352527e-05,3.990915159743404e-06
292,79.44,44.26,-1,-0.00010397276581801291,-5.7928431710791185e-05,-0.00013088213219790147,6.852053011467582e-06
293,-81.86,-38.15,-1,-7.779208132085384e-05,-3.625418888823081e-05,9.50306392876299e-05,3.6123289613662503e-06
294,-83.78,-74.21,-1,-8.737153006344033e-05,-7.739127770360355e-05,0.00010428685851449071,4.3502995435285615e-06
295,70.12,-34.72,-1,-5.5200331789e-05,2.7332508837907585e-05,-7.872266370365089e-05,2.478903112239245e-06
296,88.83,-46.39,-1,-7.631797046972507e-05,3.9855799280542004e-05,-8.591463522427679e-05,2.952529818288216e-06
297,11.12,27.16,-1,-3.99327939362823e-06,-9.75336945422147e-06,-3.5910785913922937e-05,5.158338179822424e-07
298,29.02,93.26,-1,-2.2994985319314438e-05,-7.389773710817589e-05,-7.92384056489126e-05,2.5114899719126498e-06
299,28.24,6.51,-1,-1.0360209129111361e-05,-2.38827767105223e-06,-3.6686292950111056e-05,5.383536361685472e-07
300,19.88,90.28,-1,-1.1883261738149174e-05,-5.396483248089072e-05,-5.9774958441394244e-05,1.4292182626681635e-06
301,49.75,33.95,-1,-3.042351671287358e-05,-2.0761374721649408e-05,-6.115279741281121e-05,1.4958658525649317e-06
302,10.95,91.6,-1,-4.634826884941418e-06,-3.8771702526085285e-05,-4.232718616384857e-05,7.166362754196373e-07
303,79.14,-0.73,-1,-5.459790969118825e-05,5.036198392035307e-07,-6.898901906897681e-05,1.9037939008398584e-06
304,-10.04,15.22,-1,-9.316331366863606e-07,1.4122964482436662e-06,9.279214508828293e-06,3.44415287603398e-08
305,-50.64,9.43,-1,-2.3415091530320282e-05,4.360274745871253e-06,4.623833240584574e-05,8.551933534693937e-07
306,66.57,10.97,-1,-3.8812497795737425e-05,-6.39587052454919e-06,-5.830328645897165e-05,1.3597092847667627e-06
307,-91.33,43.28,-1,-6.232834235132467e-05,2.953652312455198e-05,6.82452013044177e-05,1.8629630004321975e-06
308,-44.97,-23.9,-1,-2.122439149794817e-05,-1.1280030171246636e-05,4.7196778959190946e-05,8.910143776490916e-07
309,-63.79,-24.33,-1,-3.792567918343711e-05,-1.4465147743110595e-05,5.945395702059431e-05,1.41390920216267e-06
310,-65.55,5.74,-1,-3.0379161325309822e-05,2.6602042106373514e-06,4.6345021091243055e-05,8.591443919791054e-07
311,-20.85,-84.6,-1,-8.189502521708902e-06,-3.322934836146634e-05,3.9278189552560685e-05,6.171104698107549e-07
312,-27.58,38.21,-1,-4.063792489070761e-07,5.630076541239804e-07,1.4734563049567663e-06,8.684293930467387e-10
313,-79.34,46.11,-1,-3.0409504312127987e-05,1.7673080965871206e-05,3.8328087108807644e-05,5.876169045681386e-07
314,-78.07,-8.97,-1,-4.064298796109728e-05,-4.669752811720797e-06,5.205967460112371e-05,1.0840838878299538e-06
315,-48.5,42.45,-1,-4.5881598319126865e-06,4.0158223683441965e-06,9.460123364768426e-06,3.5797573630654986e-08
316,50.3,-1.06,-1,-2.4382411593110812e-05,5.138241806898104e-07,-4.8473979310359465e-05,9.398906680724628e-07
317,0.05,-11.38,-1,-3.1017668028932027e-09,7.059621243384929e-07,-6.203533605786405e-06,1.5393531679248507e-08
318,77.15,28.81,-1,-5.7207682637868077e-05,-2.1362972609163692e-05,-7.41512412674894e-05,2.199362632603769e-06
319,10.49,-13.87,-1,-9.072027072461532e-07,1.1995139704007764e-06,-8.648262223509563e-06,2.991697579463302e-08
320,85.37,-48.2,-1,-4.131261445258375e-05,2.33251495445067e-05,-4.839242644088526e-05,9.367307747345964e-07
321,-34.42,-3.66,-1,-7.222303179661615e-06,-7.67972970295221e-07,2.0982868040853034e-05,1.761123004879406e-07
322,-18.55,38.07,-1,8.381063813254931e-07,-1.7200382715397045e-06,-4.518093699867887e-06,8.165268272314356e-09
323,-82.27,-42.95,-1,-5.3178916925673726e-05,-2.776266539391864e-05,6.463950033508414e-05,1.6713060014277373e-06
324,-35.54,-59.27,-1,-1.2156704948926356e-05,-2.0273717004019844e-05,3.420569766158232e-05,4.680119010062314e-07
325,1.1,-67.41,-1,1.2314843328683492e-07,-7.546759898059582e-06,1.1195312116984991e-05,5.0134005358684376e-08
326,9.23,-19.16,-1,-8.640554157928554e-07,1.7936404947552665e-06,-9.361380452793666e-06,3.505417759277894e-08
327,61.18,-53.17,-1,-1.9020688126883594e-05,1.6530401891245515e-05,-3.108971580072506e-05,3.8662817142794137e-07
328,-77.16,44.75,-1,-2.0283235261798932e-05,1.1763540409091527e-05,2.62872411376347e-05,2.7640761865126157e-07
329,-20.63,-18.44,-1,-2.006127959317181e-06,-1.7931652724095405e-06,9.724323603088614e-06,3.7824987815034526e-08
330,-58.79,45.18,-1,-7.1311508794684785e-06,5.480275501520426e-06,1.2129870521293551e-05,5.8853503545338515e-08
331,-91.94,-94.67,-1,-6.984737001038272e-05,-7.19213674013806e-05,7.597060040285264e-05,2.3086128502279654e-06
332,75.83,32.25,-1,-4.989215032715089e-05,-2.121880321839135e-05,-6.579473866167862e-05,1.731579054223435e-06
333,-88.92,64.56,-1,-1.806433000971919e-05,1.3115532449701651e-05,2.031526091961222e-05,1.6508393049276945e-07
334,57.18,-4.15,-1,-2.324583934292778e-05,1.6871324461901067e-06,-4.0653793884098954e-05,6.610923828683206e-07
335,60.12,-4.26,-1,-2.372172130367687e-05,1.6808804516577425e-06,-3.945728759759959e-05,6.227510178238745e-07
336,62.89,6.29,-1,-2.58834381856454e-05,-2.5887553853984667e-06,-4.115668339266243e-05,6.775490351535422e-07
337,-67.63,-84.61,-1,-3.5275239263496965e-05,-4.4131864469680296e-05,5.215915904701607e-05,1.0882311489967673e-06
338,-11.57,5.35,-1,4.248597469426674e-07,-1.964563220521409e-07,-3.6720807860213257e-06,5.3936709196267985e-09
339,-69.55,56.05,-1,-7.812591390787126e-06,6.29612864778747e-06,1.1233057355553023e-05,5.0472631021257545e-08
340,-16.14,-44.26,-1,-1.7834443456748783e-06,-4.8906596492918275e-06,1.1049841051269382e-05,4.883959490332722e-08
341,-56.99,23.88,-1,-6.906305539289341e-06,2.8938862305356985e-06,1.211845155165703e-05,5.874274720394345e-08
342,-41.05,-85.04,-1,-1.3201302672687875e-05,-2.7348082321202853e-05,3.2159080810445495e-05,4.1368259142910547e-07
343,82.08,-0.23,-1,-4.0302907956122364e-05,1.1293456176788675e-07,-4.9101983377342064e-05,9.644019086355106e-07
344,-40.29,-22.12,-1,-5.98895633593027e-06,-3.288054458942109e-06,1.4864622327948052e-05,8.83827987810127e-08
345,-27.7,72.35,-1,4.096169337435424e-06,-1.0698839406622849e-05,-1.4787614936589977e-05,8.74694222051436e-08
346,35.87,57.72,-1,-1.3744344282509671e-05,-2.211663094470193e-05,-3.831710142879752e-05,5.872801047619028e-07
347,-61.98,20.65,-1,-9.760305862088356e-06,3.2518605364976528e-06,1.5747508651320354e-05,9.919361148936373e-08
348,-97.11,9.19,-1,-3.1514670427391185e-05,2.9823892619475338e-06,3.245254909627349e-05,4.2126717713841645e-07
349,56.03,-33.09,-1,-1.3828278843982335e-05,8.166656201095404e-06,-2.4680133578408592e-05,2.436435973792365e-07
350,-44.62,-57.44,-1,-1.073251537826101e-05,-1.3816129164664107e-05,2.405314965993055e-05,2.3142160342520687e-07
351,22.37,-83.03,-1,2.247466808245724e-07,-8.341849311070292e-07,1.0046789487017094e-06,4.037519159857488e-10
352,14.88,-2.18,-1,-2.1668815849153234e-06,3.174598020910891e-07,-1.4562376242710507e-05,8.482512073370374e-08
353,-91.28,65.51,-1,-1.2308372580952184e-05,8.83349570309134e-06,1.348419432619652e-05,7.272939865065216e-08
354,-74.55,-23.23,-1,-1.9409744721900653e-05,-6.0481337342689765e-06,2.60358748784717e-05,2.711467122749735e-07
355,-98.52,54.14,-1,-1.5166606067864743e-05,8.334551893160751e-06,1.539444383664712e-05,9.479556041587301e-08
356,-70.55,-52.01,-1,-1.9708668611944014e-05,-1.4529381353752065e-05,2.7935745729190665e-05,3.121623557783978e-07
357,72.47,64.91,-1,-3.9154226069121456e-05,-3.506969524143333e-05,-5.402818555143019e-05,1.1676179335919079e-06
358,-66.4,65.56,-1,1.6634102350563399e-07,-1.6423670935285187e-07,-2.5051358961691864e-07,2.5102823433101565e-11
359,19.6,-46.78,-1,-1.3331902967722575e-06,3.1819715348472558e-06,-6.8019913100625384e-06,1.8506834312866517e-08
360,-17.05,-53.94,-1,-1.3569203142467401e-06,-4.292802448707869e-06,7.958476916403168e-06,2.533494193156883e-08
361,23.82,26.39,-1,-5.631013348781507e-06,-6.23855761017397e-06,-2.3639854528889617e-05,2.2353708885882513e-07
362,-70.27,65.37,-1,-1.5747799159006072e-06,1.4649688786455485e-06,2.241041576633851e-06,2.0089069392806145e-09
363,8.67,30.59,-1,-1.5653976468440787e-06,-5.523127337596351e-06,-1.80553361804392e-05,1.3039806583547068e-07
364,55.49,33.76,-1,-1.8782257790776573e-05,-1.1427086376223049e-05,-3.384800466890714e-05,4.582749680265438e-07
365,-45.0,82.97,-1,3.377026643150427e-06,-6.226486679604242e-06,-7.504503651445393e-06,2.2527030021822897e-08
366,76.44,99.51,-1,-3.8947377913813726e-05,-5.0701904450596606e-05,-5.0951567129531306e-05,1.038424877182054e-06
367,63.37,24.05,-1,-1.7378413435501277e-05,-6.595405446170202e-06,-2.742372326889897e-05,3.008242391716603e-07
368,-78.15,67.21,-1,-8.672493209218174e-06,7.458455132329538e-06,1.1097240190938162e-05,4.925949594214931e-08
369,4.4,28.44,-1,-3.7762900203659474e-07,-2.440856549527444e-06,-8.582477319013516e-06,2.9463566772552565e-08
370,3.61,97.65,-1,-7.068303595762532e-07,-1.9119663327595882e-05,-1.957978835391283e-05,1.533472447936082e-07
371,32.44,-18.14,-1,-2.581644775070928e-06,1.4436201054188237e-06,-7.958214473091641e-06,2.5333271039890103e-08
372,95.85,1.18,-1,-2.85581876266587e-05,-3.515770620704983e-07,-2.9794666277160878e-05,3.5508885542695497e-07
373,41.65,-13.77,-1,-3.7115658200728654e-06,1.2270891078608248e-06,-8.911322497173746e-06,3.1764667459453974e-08
374,-67.84,-5.5,-1,-1.4697983492494304e-05,-1.1916112796096502e-06,2.1665659629266366e-05,1.8776032286848894e-07
375,17.81,-95.58,-1,1.885665384760633e-06,-1.0119702272623318e-05,1.0587677623585812e-05,4.483956698439188e-08
376,74.2,62.32,-1,-2.2793250726083274e-05,-1.914387311657021e-05,-3.0718666746742954e-05,3.7745459467898047e-07
377,-7.88,-22.93,-1,-5.294237520716249e-07,-1.5405693699241575e-06,6.71857553390387e-06,1.805570288190867e-08
378,-11.98,13.09,-1,-2.6979566351783337e-07,2.9479342532958586e-07,2.252050613671397e-06,2.028692786615086e-09
379,-86.71,-1.17,-1,-2.1031496054710552e-05,-2.8378330508604943e-07,2.4254983340687986e-05,2.3532168674282068e-07
380,89.74,95.91,-1,-3.3572847552179884e-05,-3.58811211135455e-05,-3.741124086492076e-05,5.598403772212468e-07
381,61.4,80.84,-1,-1.4473304450367264e-05,-1.9055731787747386e-05,-2.3572157085288703e-05,2.2225863586141057e-07
382,48.09,-54.3,-1,-1.0701379257134476e-06,1.20832791362529e-06,-2.225281608886354e-06,1.9807512955391355e-09
383,-36.08,-54.48,-1,-6.3502661952295555e-06,-9.58876115066813e-06,1.7600516062166173e-05,1.2391126626182777e-07
384,52.14,58.38,-1,-8.713496756781317e-06,-9.756308796718323e-06,-1.6711731409246868e-05,1.117127866779233e-07
385,-63.39,94.5,-1,-4.316450458968628e-06,6.434840958708554e-06,6.8093555118609044e-06,1.854692899476419e-08
386,83.78,55.26,-1,-1.8856130727629253e-05,-1.2437213941379716e-05,-2.250672084940231e-05,2.026209933571682e-07
387,-14.78,52.02,-1,-1.7738546076915274e-07,6.243296122605768e-07,1.2001722650145652e-06,5.761653862840767e-10
388,-15.37,90.13,-1,4.2581482725066067e-07,-2.496987012368383e-06,-2.7704282839990936e-06,3.0701091507128647e-09
389,-59.07,-56.78,-1,-1.3089151218540724e-05,-1.2581716712184564e-05,2.21587120679545e-05,1.9640340820420497e-07
390,4.69,-87.7,-1,4.7320282733187123e-07,-8.848590182730299e-06,1.0089612523067616e-05,4.0720112346257135e-08
391,-58.63,23.95,-1,-6.991776055819582e-06,2.856098184152805e-06,1.1925253378508582e-05,5.688466725665214e-08
392,-95.23,-85.22,-1,-2.7557038974424186e-05,-2.466041017956977e-05,2.893735059794622e-05,3.349481038513834e-07
393,-17.55,50.78,-1,1.614022957432737e-07,-4.6700903577455487e-07,-9.196712008163744e-07,3.3831804704441277e-10
394,34.02,81.09,-1,-4.489104052293234e-06,-1.0700218918296837e-05,-1.3195485162531552e-05,6.964833146983613e-08
395,-10.57,-36.95,-1,-5.784340738426508e-07,-2.022056672515227e-06,5.472413186780046e-06,1.1978922434737653e-08
396,-2.04,-46.42,-1,-8.715738725887601e-08,-1.983257802233836e-06,4.27242094406255e-06,7.30143228930573e-09
397,-42.54,-27.27,-1,-4.338374776138458e-06,-2.7810879206698584e-06,1.0198342210010481e-05,4.1602473532992576e-08
398,17.64,-0.72,-1,-6.336241081432759e-07,2.5862208495643914e-08,-3.591973402172766e-06,5.160909168766637e-09
399,42.15,49.13,-1,-4.9018338479923125e-06,-5.7135728814202215e-06,-1.1629499046245107e-05,5.409809922664634e-08
400,-28.2,45.77,-1,-6.559835968175553e-07,1.0646939441964367e-06,2.3261829674381397e-06,2.1644508791997235e-09
401,35.77,54.91,-1,-3.640688198712636e-06,-5.588766815524484e-06,-1.0178049199643935e-05,4.1437074204149015e-08
402,86.95,-77.17,-1,-8.408292654203065e-06,7.462541048014382e-06,-9.670261821970172e-06,3.7405585482181546e-08
403,-29.46,41.08,-1,-1.0363037176087153e-06,1.4450562362310261e-06,3.5176636714484568e-06,4.949583082171294e-09
404,32.83,-74.11,-1,2.3469001550888712e-07,-5.297860813086696e-07,7.148645004839693e-07,2.0441250162087798e-10
405,-42.77,-23.33,-1,-4.40868120696366e-06,-2.4048289118181476e-06,1.0307882176674445e-05,4.250097398728106e-08
406,10.62,84.32,-1,-7.788322152593363e-07,-6.183722447332131e-06,-7.333636678524825e-06,2.1512890773041847e-08
407,-15.82,13.55,-1,-4.331321432973656e-07,3.709823351251141e-07,2.7378770119934615e-06,2.998388213120898e-09
408,-38.37,52.79,-1,-1.465816734019617e-06,2.0166918266587328e-06,3.820215621630485e-06,5.837618958299837e-09
409,-60.99,-40.21,-1,-8.498252310573451e-06,-5.602799236074086e-06,1.3933845401825629e-05,7.766081907279089e-08
410,-2.08,10.81,-1,1.0032725597364235e-08,-5.214123255168624e-08,-4.823425767963574e-07,9.306174455621997e-11
411,27.09,-52.08,-1,-3.196300936215801e-07,6.144826606058286e-07,-1.1798822208253235e-06,5.568488220078789e-10
412,-80.9,86.18,-1,-6.332353673813274e-06,6.74563955017587e-06,7.82738402201888e-06,2.4507176251262582e-08
413,19.43,7.27,-1,-8.054338044210813e-07,-3.013640637231735e-07,-4.145310367581479e-06,6.873439217431397e-09
414,6.77,39.48,-1,-2.779029717959791e-07,-1.6206217616699046e-06,-4.104918342628938e-06,6.740141839860604e-09
415,75.88,-76.69,-1,-5.453030163558153e-06,5.511239895140678e-06,-7.186386615126717e-06,2.065766103282897e-08
416,77.71,28.71,-1,-1.1128947732169858e-05,-4.111595539706558e-06,-1.432112692339449e-05,8.203787054238981e-08
417,-40.79,17.67,-1,-2.5348730644803488e-06,1.0980928425929828e-06,6.214447326502448e-06,1.544774222954937e-08
418,-19.97,-40.3,-1,-1.3400320875352434e-06,-2.7042209878653135e-06,6.710225776340728e-06,1.801085198778701e-08
419,-4.59,7.83,-1,-2.7019676010108242e-08,4.609238848783171e-08,5.886639653618353e-07,1.38610105646208e-10
420,75.67,58.89,-1,-1.1649338933421263e-05,-9.066070698945133e-06,-1.539492392417241e-05,9.480147305242242e-08
421,85.44,61.16,-1,-1.3258961601703005e-05,-9.491082532305195e-06,-1.551844756753629e-05,9.632888596254915e-08
422,84.74,-57.29,-1,-5.646064930252389e-06,3.817123670688688e-06,-6.662809688756655e-06,1.775721317943582e-08
423,8.47,9.65,-1,4.1731677644522026e-08,4.754553592321577e-08,4.926998541265882e-07,9.710125850254449e-11
424,-48.73,-4.53,-1,-4.541230826864333e-06,-4.2215833461308087e-07,9.319168534505096e-06,3.473876086980394e-08
425,-81.98,50.16,-1,-8.129644093513269e-06,4.9741759908590575e-06,9.916618801553146e-06,3.9335731382126936e-08
426,-49.1,-10.73,-1,-4.177005698648473e-06,-9.128161129633018e-07,8.507139915781004e-06,2.8948571818669767e-08
427,85.33,-35.41,-1,-6.869407677257273e-06,2.8506472032307514e-06,-8.050401590598e-06,2.592358630796112e-08
428,-6.95,-57.36,-1,-4.097096041109416e-07,-3.3814306319141884e-06,5.89510221742362e-06,1.3900892061549153e-08
429,-43.01,85.76,-1,-4.240931728678643e-07,8.456226576412008e-07,9.860338825107285e-07,3.8890512698367243e-10
430,67.84,37.28,-1,-6.845559111219687e-06,-3.7618284738542145e-06,-1.0090741614415811e-05,4.07292265315612e-08
431,-48.71,0.36,-1,-3.6162320010511342e-06,2.6726411832855845e-08,7.4240032869044015e-06,2.2046329921586944e-08
432,-73.16,4.18,-1,-7.101263954165833e-06,4.057310460417329e-07,9.706484355065382e-06,3.7686335414051603e-08
433,36.88,43.86,-1,-2.409294798035964e-06,-2.865283889421295e-06,-6.532795005520509e-06,1.707096423366148e-08
434,59.63,9.4,-1,-3.972823612829359e-06,-6.262710374072778e-07,-6.662457844758274e-06,1.7755337813272425e-08
435,53.61,-51.68,-1,-9.709694364066419e-07,9.360138122271078e-07,-1.8111722372815553e-06,1.3121379492397897e-09
436,-10.21,75.81,-1,2.190545143155376e-07,-1.626495859966788e-06,-2.1454898561756866e-06,1.841250689181107e-09
437,53.87,86.59,-1,-5.374940196442557e-06,-8.639615214589958e-06,-9.977613136147312e-06,3.982110555784776e-08
438,69.46,67.95,-1,-6.712182522434138e-06,-6.566265511076875e-06,-9.663378235580389e-06,3.73523515695555e-08
439,-65.16,-52.06,-1,-7.969967544755963e-06,-6.367656697053337e-06,1.2231380516813939e-05,5.984266773883825e-08
440,-22.93,69.99,-1,-1.674763635704346e-07,5.111936627254565e-07,7.303810011793921e-07,2.1338256275352445e-10
441,-95.49,-1.72,-1,-1.1300196764810363e-05,-2.035431818564648e-07,1.1833905921887489e-05,5.601653174723351e-08
442,-78.02,-91.97,-1,-1.0497830895751614e-05,-1.2374846289185798e-05,1.3455307479814937e-05,7.241811975054552e-08
443,11.0,-35.15,-1,1.0896213294320223e-07,-3.4818354299577804e-07,9.905648449382021e-07,3.924874848109777e-10
444,-75.59,17.95,-1,-5.106395728913593e-06,1.2125916567535254e-06,6.7553852743929e-06,1.8254092082193773e-08
445,39.31,-11.96,-1,-1.1615275912870822e-06,3.5339277516645904e-07,-2.95478909002056e-06,3.4923114266018112e-09
446,25.41,-36.52,-1,-1.1167807256118768e-07,1.6050701337798405e-07,-4.3950441779294637e-07,7.72656533038067e-11
447,-54.16,-97.86,-1,-5.147272134614519e-06,-9.300444074840782e-06,9.503825950174517e-06,3.612908307648422e-08
448,-6.75,-48.9,-1,-1.5706604187534778e-07,-1.1378562144747418e-06,2.3269043240792265e-06,2.1657934933674405e-09
449,83.67,17.49,-1,-6.990117235950685e-06,-1.4611826276655609e-06,-8.354388951775649e-06,2.791832590302041e-08
450,95.7,-39.11,-1,-6.2056333432262966e-06,2.5360743997239334e-06,-6.4844653534235075e-06,1.681931636789994e-08
451,-53.38,53.61,-1,-1.4154023394789418e-06,1.4215009258049095e-06,2.651559272159876e-06,2.812306629510804e-09
452,94.21,92.82,-1,-1.0394228220791104e-05,-1.0240868946543153e-05,-1.1033041312802362e-05,4.869120024400146e-08
453,77.03,-65.49,-1,-2.0555469431562926e-06,1.7476018344450939e-06,-2.668501808589241e-06,2.84836076097762e-09
454,-56.61,-1.28,-1,-2.964597584725927e-06,-6.703205985601813e-08,5.2368796762514165e-06,1.0969963497414053e-08
455,-94.0,48.3,-1,-5.486980630956318e-06,2.8193740901615972e-06,5.837213437187572e-06,1.3629224284513258e-08
456,8.84,19.95,-1,-8.308444905092528e-08,-1.8750393196447504e-07,-9.398693331552633e-07,3.5334174536228764e-10
457,-68.32,-41.57,-1,-4.653567584105005e-06,-2.8315106040873107e-06,6.81142796268297e-06,1.855822035632779e-08
458,70.53,4.76,-1,-3.400754019153911e-06,-2.2951352801889427e-07,-4.821712773506182e-06,9.299565628077069e-09
459,85.01,14.19,-1,-4.891525341597268e-06,-8.165009363282582e-07,-5.754058747908797e-06,1.32436768297543e-08
460,75.28,96.19,-1,-5.666186111089947e-06,-7.240043066229302e-06,-7.526814706548812e-06,2.266117585068779e-08
461,0.38,-47.51,-1,9.568613250743319e-09,-1.1963284619547765e-06,2.5180561186166628e-06,2.536242646601125e-09
462,7.0,23.46,-1,-1.7083130784245617e-08,-5.7252892599771737e-08,-2.440447254892231e-07,2.3823131215644098e-11
463,34.17,-19.49,-1,-1.8813797614428585e-07,1.0731077421867518e-07,-5.505940185668301e-07,1.2126150931262835e-10
464,90.73,30.58,-1,-5.000010649497628e-06,-1.6852234725188742e-06,-5.510868124652957e-06,1.2147866994926398e-08
465,-42.59,67.54,-1,-7.082489364330369e-07,1.1231541011196834e-06,1.6629465518502862e-06,1.1061564937243027e-09
466,-82.22,-22.89,-1,-5.432349709628845e-06,-1.5123629877572885e-06,6.607090379018299e-06,1.7461457310606466e-08
467,49.13,33.73,-1,-1.4304548848856927e-06,-9.820729344024914e-07,-2.9115711070337726e-06,3.390898524525547e-09
468,-2.02,-65.57,-1,-6.073628893264349e-08,-1.9715239927294223e-06,3.006746976863539e-06,3.6162109531512125e-09
469,-72.12,29.08,-1,-2.813586109760196e-06,1.1344853587330352e-06,3.90125639179173e-06,6.08792057379833e-09
470,-77.47,81.03,-1,-1.8264341410422768e-06,1.9103647663438194e-06,2.3576018343129945e-06,2.2233145636623987e-09
471,-33.97,81.26,-1,6.17000497161152e-08,-1.4759334824643866e-07,-1.816309971036656e-07,1.3195927643548712e-11
472,32.61,-52.33,-1,1.224121615384488e-07,-1.9643754717286185e-07,3.753822800933726e-07,5.636474248323969e-11
