,X,Y,Value,DeltaW1,DeltaW2,DeltaBias,MSE
467,49.13,33.73,1,0.010658446507313813,0.007317512735430386,0.021694375142100167,0.1882583651224694
468,-2.02,-65.57,-1,-4.3115750562861865e-05,-0.001399554338815273,0.002134443097171379,0.0018223389340250196
469,-72.12,29.08,1,-0.021845560228707282,0.008808498217565276,0.030290571587225847,0.36700749083234147
470,-77.47,81.03,1,0.010486359064678144,-0.010968241577525106,-0.013536025641768612,0.07328959606984695
471,-33.97,81.26,1,0.004842818915822257,-0.011584558878413798,-0.01425616401478439,0.08129528496657334
472,32.61,-52.33,-1,-0.0035173869885076247,0.005644429963465317,-0.010786221982544081,0.046537033862686865
473,95.36,69.53,1,-0.00921653669428718,-0.00672006917317311,-0.009664992338807866,0.037364830763685894
474,-33.39,26.75,1,-0.010305318434954294,0.008255982873166437,0.03086348737632313,0.38102194121138283
475,39.42,-49.68,-1,-0.005166916405998423,0.006511730265093904,-0.013107347554536842,0.06872102396616916
476,-27.56,85.38,1,0.004796284794913283,-0.014858737147666768,-0.01740306529358956,0.12114667264517658
477,41.67,80.85,1,-0.0062087217244142035,-0.01204643991885981,-0.014899740159381336,0.08880090272683239
478,41.6,65.1,1,-0.0004986971762675762,-0.0007804131292071923,-0.0011987912891047504,0.0005748402219333716
479,-10.76,-14.38,-1,0.003986915492684101,0.005328238362899385,-0.03705311796174815,0.5491734202748894
480,80.63,-32.79,-1,-0.019385594805612562,0.007883587420017808,-0.02404265757858435,0.23121975337642375
481,-95.96,67.8,1,-0.003302252247530883,0.0023331878114067725,0.0034412799578270982,0.004736963099256989
482,-3.27,5.26,1,-0.0016389480431611746,0.002636350674932042,0.050120735264867725,1.004835241396382
483,39.14,-31.45,-1,-0.009536708019680836,0.007662990986687846,-0.024365631118244344,0.23747359191614278
484,80.72,36.48,1,0.017977388235970698,0.00812456792428408,0.022271293652094522,0.19840420837513026
485,47.71,-78.55,-1,0.006321730614043551,-0.010408131203796286,0.013250326166513416,0.07022845740759603
486,-47.38,54.9,1,-0.004274263803276129,0.004952661097506532,0.009021240614765997,0.032553112891801426
487,-47.79,66.72,1,0.000514902316682482,-0.0007188592293169115,-0.0010774269024534046,0.0004643394920521352
488,62.13,9.59,1,0.02561029927397396,0.003953046355020285,0.041220504223360634,0.6796519873712367
489,47.81,-32.64,-1,-0.013055346778475188,0.008912916102267939,-0.02730672825449736,0.2982629631859858
490,57.83,-84.04,-1,0.008927963440570378,-0.012974339400752804,0.015438290576811998,0.09533632637363285
491,23.25,-99.72,-1,0.006456638114028576,-0.027692729149717404,0.027770486511950868,0.30847996844417797
492,-32.61,-12.36,-1,0.013371699313496289,0.005068206179540451,-0.04100490436521401,0.6725608728001385
493,-57.01,-73.74,-1,-0.006126038953999705,-0.007923769732817719,0.010745551576915813,0.046186751476863165
494,12.91,41.3,1,0.0021301906899859045,0.006814630170133063,0.01650031518192025,0.10890416044108316
495,13.42,-37.04,-1,-0.0030886288888403207,0.008524799854146458,-0.0230151183967237,0.21187826992608386
496,-54.34,71.77,1,0.0023646160286990184,-0.003123085984168725,-0.004351520111702279,0.007574290913019764
497,0.68,7.1,1,0.0003013129261301236,0.003146061434593937,0.044310724430900526,0.7853761198364818
498,48.51,53.58,1,0.0014934440091294871,0.001649530612433682,0.003078631228879586,0.0037911880973730515
499,77.84,-14.92,-1,-0.03462966035291687,0.006637648156031855,-0.044488258418444074,0.7916820548425039
500,17.45,-61.3,-1,-0.0003731022590718232,0.0013106686808654878,-0.0021381218284918235,0.0018286259813892875
501,-46.04,79.94,1,0.005573793753355743,-0.009677868649940443,-0.012106415624143663,0.05862611970580391
502,55.48,-55.66,-1,-0.004158508110226812,0.00417200002550873,-0.0074955084899546,0.022473059009192595
503,91.41,-44.13,-1,-0.015705753058059605,0.007582265424484963,-0.017181657431418453,0.11808374083624676
504,12.07,34.51,1,0.0028971311460975245,0.008283346797997146,0.024002743546789763,0.23045267910918302
505,-16.15,28.43,1,-0.0045605915294504125,0.008028335429243048,0.028238956838702246,0.3189754733352353
506,-42.9,-70.48,-1,-0.0028981661834057084,-0.0047613695246255085,0.006755632129150835,0.018255426185766015
507,72.64,-24.35,-1,-0.024220111728551964,0.008118938884777539,-0.03334266482454841,0.44469331904087106
508,-82.32,-59.47,-1,0.000685983831608969,0.0004955716528885494,-0.0008333136924307205,0.00027776468399700856
509,-11.96,31.04,1,-0.003065699560594393,0.007956464411442302,0.02563293946985278,0.2628190343460546
510,96.81,7.46,1,0.04094617641578506,0.003155236815016595,0.04229539966510181,0.7155603331322776
511,16.86,-16.07,-1,-0.006806829363782586,0.006487885401897164,-0.04037265340321819,0.6519804571265541
512,45.52,-47.04,-1,-0.006276693632683416,0.006486284456973372,-0.013788870019076045,0.07605317456118967
513,32.34,-46.65,-1,-0.00414562631255065,0.005980008270887068,-0.012818881609618582,0.06572949028856699
514,-72.01,-96.89,-1,-0.02262606820819153,-0.030443546017104254,0.03142073074321834,0.39490492817513045
515,-79.0,-33.6,-1,0.01841849600809292,0.007833689441416736,-0.02331455190897838,0.21742733228657898
516,53.89,-91.84,-1,0.012560553181387069,-0.021405849029107228,0.023307762444585392,0.21730071606929002
517,-73.51,-70.53,-1,-0.005158791818649684,-0.004949661093311961,0.0070178095750913945,0.01969986049289778
518,-77.13,91.1,1,0.017134556721208775,-0.02023801526386775,-0.022215164943872392,0.1974054213933827
519,20.79,-97.89,-1,0.00538144392243409,-0.02533860248037869,0.02588477115167912,0.26800855102991983
520,79.33,-11.4,-1,-0.03611921762759009,0.005190458602729447,-0.04553033862043375,0.8292046939565443
521,37.83,14.05,1,0.014802070072851704,0.005497464565782884,0.039127861678169985,0.6123958238024013
522,-80.54,83.8,1,0.011825879543777909,-0.012304553088758241,-0.01468323757608382,0.08623898628628793
523,-14.66,71.69,1,0.0008098346926725121,-0.0039602352740581446,-0.005524111136920274,0.012206321541218638
524,34.11,-81.5,-1,0.0038980757355656574,-0.00931378400611554,0.01142795583572459,0.05223926983330869
525,-57.31,-95.73,-1,-0.013855665138735773,-0.023144352185153996,0.024176697153613282,0.233805074103013
526,-28.67,36.28,1,-0.006091517601852894,0.0077084150190171955,0.021247009423972424,0.1805741637849492
527,5.63,67.26,1,-0.00023939331097900046,-0.0028599634274329615,-0.004252101438348144,0.007232146656800941
528,28.0,-69.96,-1,-0.0001809151086738503,0.00045202932152937735,-0.0006461253881208939,0.00016699120686975032
529,78.86,-25.71,-1,-0.02772022280972771,0.00903736911537027,-0.035151182868029054,0.49424226280864764
530,-30.51,-72.3,-1,-0.0012447748185367856,-0.0029497613693939555,0.004079891243975043,0.006658205025065688
531,87.84,13.99,1,0.03285965042683421,0.005233452976678172,0.03740852735295334,0.5597591674866632
532,-53.88,-11.64,-1,0.023232640622665182,0.005019078263693815,-0.043119229069534484,0.743707166220395
533,14.65,36.37,1,0.0030170713931511723,0.007490162905727518,0.020594343980554077,0.16965080159575355
534,19.44,-87.33,-1,0.002776730862428675,-0.012473863488472025,0.01428359497134092,0.08160843412212623
535,20.13,-95.58,-1,0.0038769551196995017,-0.018408314472969617,0.019259588274711883,0.14837269620456775
536,95.68,34.69,1,0.01558970460053595,0.0056522455329493316,0.016293587584172188,0.10619239854523602
537,23.91,30.14,1,0.0051357488025288054,0.006473921744383864,0.021479501474399018,0.1845475934354838
538,18.52,40.73,1,0.0023109461186936724,0.005082334525615188,0.012478110792082464,0.062281299575793946
539,-97.57,-32.36,-1,0.026018989029783866,0.008629440248066065,-0.02666699705830057,0.28445149284296445
540,-70.05,-19.47,-1,0.02491204640437693,0.006924161934235816,-0.03556323540953167,0.5058974851175069
541,-9.92,-44.06,-1,0.0018387127174990612,0.008166701848085548,-0.01853541045865989,0.13742457634839939
542,62.6,89.61,1,-0.016543920083164528,-0.02368211946729031,-0.026427987353297967,0.2793754062184309
543,52.77,8.61,1,0.020496775966505915,0.0033442721446203505,0.0388417206111539,0.6034717040139751
544,23.31,-20.53,-1,-0.009107483428879183,0.00802130565400642,-0.03907114298103468,0.6106216855377822
545,-49.06,85.28,1,0.006224293278051223,-0.010819562387937387,-0.012687104113435023,0.06438504431405594
546,43.28,97.43,1,-0.012077958782445435,-0.02718936054005681,-0.027906559109162277,0.31151041652526723
547,6.08,-4.78,-1,-0.002782509761748692,0.0021875652403221626,-0.04576496318665612,0.8377727421903958
548,71.42,-94.79,-1,0.013833549128078704,-0.018360152924259035,0.019369293094481523,0.1500678059919718
549,26.47,49.73,1,0.0035876623669202955,0.006740251209178175,0.013553692357084608,0.07348103060419747
550,36.38,-60.44,-1,-0.0022589060036053528,0.003752838891091465,-0.006209197371097725,0.015421652797298758
551,63.7,-4.46,-1,-0.031601995217479556,0.0022126357718988826,-0.04961066753136508,0.9844873331630564
552,85.8,-97.77,-1,0.01901320075596336,-0.021665741700589013,0.022159907640982936,0.19642460266275755
553,-25.26,-58.35,-1,0.0004630426080907663,0.0010696174260528984,-0.0018331061286253614,0.001344111231521544
554,25.31,39.71,1,0.0056822263927367896,0.008915101147988066,0.022450519133689412,0.20161032374886176
555,-97.39,61.0,1,-0.014136412402798787,0.008854309031427518,0.014515260707258226,0.08427711735986983
556,40.57,88.42,1,-0.006886829494793505,-0.015009451908544287,-0.01697517745820435,0.11526265989501162
557,90.66,-56.5,-1,-0.010570968465086851,0.006587907768336721,-0.011660013749268533,0.054382368253252496
558,97.58,-72.33,-1,0.0008850019287089807,-0.0006559970229916025,0.0009069501216529829,0.0003290234092665442
559,91.5,-57.18,-1,-0.009206958093579045,0.005753594139790708,-0.01006224928260005,0.040499544250074085
560,73.54,-34.0,-1,-0.018545092070990535,0.008574015915334214,-0.025217693868630042,0.2543728336207765
561,-58.17,-29.94,-1,0.011711676359047886,0.006027979889803915,-0.020133533366078538,0.16214366632119911
562,-81.4,47.61,1,-0.019766206633106922,0.011561045427545706,0.024282809131580985,0.23586192772831713
563,-8.26,-6.71,-1,0.0033015889770526816,0.0026820414087195517,-0.03997081086020196,0.6390662883288156
564,-34.67,35.17,1,-0.01090619428224598,0.011063480037686504,0.03145715108810493,0.39582094183194444
565,-13.25,-22.24,-1,0.0036417963293394447,0.006112720782227112,-0.027485255315769393,0.30217570390921183
566,15.05,-70.26,-1,0.0014539524360525841,-0.00678768758518635,0.009660813528588597,0.03733252721366418
567,71.91,-55.81,-1,-0.0031651035646949755,0.0024564654421586228,-0.004401479021964922,0.0077492070323189124
568,-99.31,-61.59,-1,-0.0070351503100707325,-0.004363054149604837,0.007084030117884133,0.02007339308443579
569,-46.27,-68.07,-1,-0.0043060849223600355,-0.006334886549925384,0.009306429484244727,0.03464385189808783
570,16.58,62.94,1,0.0011615269509550408,0.004409318835531379,0.007005590777774674,0.01963132085825662
571,-15.06,18.89,1,-0.006190630101367948,0.007765006813734431,0.041106441576148386,0.6758958156213202
572,21.77,10.77,1,0.00958118675409308,0.004739980769020783,0.04401096350065723,0.7747859633024732
573,-47.07,96.54,1,0.010211217508106094,-0.020943083455121355,-0.021693684954548743,0.18824638676288577
574,0.25,-99.38,-1,6.754476684280592e-05,-0.026850395715352207,0.027017906737122368,0.2919869137823369
575,54.53,9.39,1,0.022495500050968346,0.003873697881507295,0.04125343856770282,0.6807384774636921
576,-23.48,95.3,1,0.005032162107649352,-0.020424405828747157,-0.02143169551809775,0.18372702911218045
577,-94.59,54.32,1,-0.01387935639520468,0.007970468753436074,0.014673175172010444,0.08612082785140149
578,26.64,10.47,1,0.010582265566530316,0.004159021039098063,0.039723219093582264,0.6311736540626953
579,-95.05,98.75,1,0.02038220716428928,-0.021175622908717166,-0.02144366876832118,0.18393237209818925
580,-14.73,-83.39,-1,-0.0014252697159830904,-0.008068787618182615,0.00967596548528914,0.037449723229002675
581,-15.49,53.88,1,-0.0014160308253427323,0.004925483593897122,0.009141580538042171,0.033427397893404556
582,-89.43,-93.94,-1,-0.018667648677855433,-0.019609067614869052,0.020874034080124605,0.17429011951128137
583,57.93,70.81,1,-0.004710833583785025,-0.005758227620711507,-0.008131941280485111,0.02645138759570313
584,-39.99,64.22,1,-0.0008876708696316199,0.0014255119591833614,0.0022197321071058262,0.0019708842509265885
585,97.06,65.73,1,-0.00564075147616027,-0.0038199731560685617,-0.005811612895281548,0.013509937777841112
586,-12.67,-68.74,-1,0.0004848497417699173,0.002630510753690932,-0.0038267540786891653,0.0058576187115056645
587,-35.26,-85.73,-1,-0.00341703757372971,-0.008308072353824391,0.00969097440082164,0.03756599393495213
588,30.78,-20.92,-1,-0.01242371766584087,0.008443930265412314,-0.04036295537959997,0.6516672667902312
589,47.46,59.39,1,0.0017711368077552375,0.002216346713286632,0.0037318516809002056,0.0055706867872950755
590,-94.74,65.55,1,-0.004431554441112252,0.0030661641715738664,0.004677595990196593,0.008751961699001297
591,-64.76,-52.09,-1,0.00801558663463933,0.0064473734990482204,-0.012377372814452331,0.06127974311517745
592,36.91,17.01,1,0.012738987750977362,0.005870771651154834,0.03451364874282677,0.4764767798172913
593,52.09,-44.6,-1,-0.012257198038884625,0.010494740497873953,-0.023530808291197206,0.22147957553483
594,66.32,81.2,1,-0.009495217191992186,-0.011625627804429517,-0.014317275621218617,0.08199375248557637
595,-73.84,-69.5,-1,-0.0011993470284236915,-0.001128854529732483,0.0016242511219172419,0.0010552766828197675
596,19.84,-81.36,-1,0.0013155136346326953,-0.005394666800086497,0.0066306130777857636,0.017586011914921436
597,64.8,-9.31,-1,-0.030842467423036757,0.004431224872044324,-0.047596400344192526,0.9061669302898601
598,-11.97,-75.62,-1,-0.0006546689554034778,-0.0041358451468346685,0.005469247747731643,0.011965068370427058
599,-8.2,58.23,1,-0.0006844367041174002,0.004860335278141001,0.00834678907460244,0.027867555142361063
600,-76.34,77.31,1,0.003509355885752725,-0.003553946863080209,-0.004597007971905587,0.008452992917505406
601,-71.05,-8.19,-1,0.030160695017417916,0.0034766515438797003,-0.042449957800728945,0.7207995669134672
602,-3.12,-24.69,-1,0.0009318771461608573,0.007374373954715245,-0.029867857248745425,0.35683555865257377
603,29.69,-64.04,-1,-0.00026727893832482997,0.0005765086968784815,-0.0009002321937515323,0.00032416720106667854
604,-47.54,24.58,1,-0.017871765290454325,0.009240386849797378,0.03759311167533514,0.5652968181736877
605,37.96,92.96,1,-0.006618458347386605,-0.01620790010466435,-0.017435348649595905,0.12159655301318631
606,-28.24,-88.38,-1,-0.004925956342858793,-0.015416289716071533,0.017443188182927737,0.12170592559401196
607,-99.93,55.4,1,-0.014415314772813348,0.007991678559129986,0.014425412561606472,0.08323701102902151
608,1.24,-7.57,-1,-0.0005392904455649162,0.003292281187843884,-0.0434911649649126,0.7565925720020964
609,45.14,20.76,1,0.016936966532474163,0.007789353682192372,0.0375209714941829,0.5631293207469144
610,-13.89,86.2,1,0.0015156048711889064,-0.00940569761673749,-0.010911482153987807,0.04762417711871775
611,61.92,-11.23,-1,-0.025723935017628718,0.0046653712895344075,-0.041543822702888755,0.6903556819076219
612,0.12,-69.45,-1,5.136543230543156e-06,-0.0029727743946768516,0.0042804526921192965,0.0073289100997885335
613,28.55,-7.28,-1,-0.011795416060112321,0.003007727807972599,-0.04131494241720603,0.6827697867748198
614,-46.46,-99.63,-1,-0.013144319264182398,-0.028187010940389414,0.028291690194107613,0.3201678936157459
615,87.82,-8.66,-1,-0.03461542927926635,0.003413454993833371,-0.03941633942070867,0.6214591253314049
616,51.59,1.76,1,0.02891304835143655,0.000986372651648155,0.056043900661827,1.256367520557093
617,-28.05,79.26,1,0.0008230170253768327,-0.0023255732417599914,-0.0029341070423416493,0.0034435936543675445
618,-16.81,-93.9,-1,-0.0034414248695418047,-0.01922366420285399,0.020472485839035128,0.1676490705717975
619,76.72,-72.54,-1,0.0030139928398672956,-0.0028497789442645154,0.003928562095760291,0.006173440056097795
620,22.93,-57.04,-1,-0.001715842691567279,0.004268280293371024,-0.007482959841113296,0.02239787519348573
621,-30.78,-68.94,-1,-0.00036837673622746003,-0.0008250777191527322,0.0011968055108104614,0.0005729373722825157
622,-62.65,-16.47,-1,0.02245220478565318,0.00590243915115256,-0.035837517614769644,0.5137310675155697
623,-52.91,47.64,1,-0.011351855616339048,0.010221175610704824,0.02145502856990937,0.18412730037425087
624,13.88,98.18,1,-0.0022424040706554944,-0.01586161611361358,-0.01615564892403094,0.10440199686261684
625,53.67,-97.47,-1,0.012205885705585128,-0.02216708924396092,0.022742473831908194,0.2068880463980116
626,22.74,-37.83,-1,-0.004728088511022758,0.00786559315620013,-0.020791945958763228,0.17292200670085217
627,-98.65,32.89,1,-0.031425042493422456,0.010477137836884587,0.031855086156535685,0.40589860561612456
628,4.48,-57.14,-1,-0.0003260061069711475,0.004158033248288251,-0.007276922030605971,0.021181437695807406
629,48.31,-41.5,-1,-0.008343810038141554,0.007167628163586721,-0.017271393165269208,0.11932040874772312
630,-32.34,-27.83,-1,0.008720183447673517,0.007504103443065985,-0.026964079924778964,0.2908246424759471
631,-43.48,-12.85,-1,0.01570609425004627,0.004641750485581752,-0.036122571872231536,0.5219360794658131
632,-66.37,-59.41,-1,0.0005882905285744425,0.0005265984677204703,-0.0008863801846835051,0.0003142679327198258
633,-61.62,-92.16,-1,-0.01387984591647492,-0.020758951633598324,0.022524904116317624,0.20294852217972104
634,-29.95,-4.86,-1,0.012254222151314203,0.0019884981520997343,-0.040915599837443084,0.669634524023109
635,27.65,6.35,1,0.014839542163866647,0.0034079961208156673,0.05366923024906563,1.1521545102108883
636,44.76,39.82,1,0.012146823762221226,0.010806222569518527,0.027137675965641705,0.294581382726467
637,-65.13,68.21,1,-0.004035459161452554,0.004226296167705801,0.00619600669653394,0.01535619959339737
638,-13.52,-86.03,-1,-0.0020293630274030965,-0.012913173169192929,0.015010081563632371,0.09012101941875857
639,52.93,-19.73,-1,-0.017735639392620132,0.006611074347560838,-0.03350772603933522,0.44910708173085734
640,0.57,-65.06,-1,4.006117464010507e-06,-0.00045725965299740984,0.0007028276252650013,0.00019758666833425637
641,-2.5,61.82,1,-0.0002690201522277294,0.006652330324287292,0.010760806089109176,0.04631797907496365
642,-85.24,36.74,1,-0.023579713054215527,0.010163287864991537,0.027662732348915448,0.30609070440309327
643,15.59,47.63,1,0.0029184380869597417,0.008916305714040569,0.01871993641410995,0.14017440773932788
644,-54.62,72.63,1,0.0007551030941105439,-0.0010040852750869424,-0.0013824663019233686,0.0007644852303814697
645,26.76,-13.64,-1,-0.010185529033762157,0.005191727056073087,-0.03806251507384961,0.5795020214988116
646,93.88,61.4,1,0.010238156093681948,0.006696024543588321,0.01090557743255427,0.04757264765497479
647,47.27,-3.65,-1,-0.020623896765356368,0.0015924946730177859,-0.043629991041583174,0.7614304473154512
648,-27.59,-86.89,-1,-0.004938872058326338,-0.015554135308009262,0.017900949830831236,0.12817760193837474
649,94.92,-38.95,-1,-0.01438766116188406,0.005903912792408177,-0.01515767084058582,0.09190199412461823
650,-86.25,-76.32,-1,-0.006503018851633053,-0.005754323463845039,0.0075397320018933955,0.022739023464150156
651,29.83,69.21,1,0.001802395810539401,0.004181824138365134,0.006042225311898764,0.014603394687900043
652,-40.52,56.55,1,-0.00496975038958019,0.006935818966701869,0.01226493185977342,0.06017142140995404
653,-81.35,58.6,1,-0.006791492643424619,0.004892212279098743,0.008348485117915944,0.027878881505625595
654,-29.19,65.97,1,-0.001245088403756998,0.00281392538526376,0.004265462157440897,0.0072776669666241404
655,18.86,26.66,1,0.0065234176014567664,0.009221331561762323,0.03458864051673789,0.4785496211184488
656,-43.71,86.33,1,0.0058963221448751855,-0.011645607201260004,-0.013489641145905252,0.07278816729811997
657,43.61,-86.99,-1,0.007438002782651653,-0.014836777391948344,0.017055727545635526,0.11635913684438015
658,-82.57,18.59,1,-0.029200165765217393,0.006574192582964653,0.035364134389266555,0.5002488004408422
659,37.92,69.64,1,0.0003432390462231493,0.0006303577842558047,0.0009051662611369971,0.00032773038412029214
660,-73.03,-69.15,-1,0.0027234865731194484,0.0025787908603479375,-0.00372927094771936,0.00556298472060146
661,-68.28,72.08,1,0.0038275212760819815,-0.004040535055360123,-0.005605625770477418,0.012569216111456219
662,61.16,66.84,1,0.002591511420014529,0.0028321880855750677,0.004237265238741872,0.007181766681380085
663,-83.75,-5.9,-1,0.04135906981025036,0.002913653873199727,-0.04938396395253774,0.9755103582662186
664,85.31,-13.64,-1,-0.030788473892964616,0.00492269117219596,-0.03609011123310821,0.5209984515272493
665,31.32,-64.84,-1,0.0007641011682425705,-0.001581874832338706,0.002439658902434772,0.0023807742240916935
666,74.6,-20.07,-1,-0.021487072397652098,0.005780771354167261,-0.02880304610945322,0.33184618607331523
667,94.41,22.14,1,0.04112565181629556,0.00964433779486054,0.04356069464706658,0.7590136472539898
668,-62.13,-91.97,-1,-0.011972769386387696,-0.01772309030204533,0.019270512451935774,0.14854106006408466
669,26.52,-41.74,-1,-0.004398143016251122,0.0069222658181871,-0.016584249684204837,0.11001493503521931
670,1.25,-47.43,-1,-0.0001531528387514221,0.00581123131358396,-0.012252227100113767,0.06004682756510488
671,84.73,-67.24,-1,0.004962277289147293,-0.003937962055024949,0.005856576524427348,0.013719795434589408
672,15.26,-96.19,-1,0.0036938933590640343,-0.023284115478923294,0.024206378499764314,0.2343795040295408
673,40.81,-88.55,-1,0.0069811606116444705,-0.015147801327153093,0.017106495005254765,0.11705286854592245
674,-49.0,-29.87,-1,0.014058456117004315,0.008569920086018753,-0.02869072676939656,0.3292631210224673
675,-74.46,87.4,1,0.008395240144086767,-0.009854203446054035,-0.011274832318139628,0.05084873752086632
676,-90.19,52.15,1,-0.013415928830245385,0.007757408676098202,0.014875184422048326,0.08850844463597968
677,73.43,74.79,1,0.0004872648601603625,0.0004962895123436403,0.0006635773664174894,0.00017613396848862835
678,-81.09,-76.38,-1,-0.004429609274444491,-0.004172321573339131,0.005462583887587236,0.011935929091571072
679,-68.11,25.44,1,-0.02214435147073329,0.008271212764872337,0.032512628792737176,0.42282841240572894
680,0.72,-36.62,-1,-0.00016599259746227272,0.008442567943150594,-0.02305452742531566,0.2126044939218527
681,-86.68,93.81,1,0.016406447947773975,-0.017755986178826448,-0.01892760492359711,0.143301691257511
682,74.48,2.41,1,0.03947332056909272,0.0012772650721202129,0.052998550710382265,1.1235385509603841
683,51.95,15.06,1,0.020622908714500076,0.005978460158621196,0.03969761061501458,0.6303601154165273
684,-32.6,73.59,1,0.0014702196588474107,-0.003318817935416593,-0.004509876254133161,0.008135593531037658
685,84.47,-2.02,-1,-0.04272815880757655,0.0010217933087641128,-0.050583827166540245,1.0234894283257658
686,49.67,56.19,1,0.005717926742824896,0.006468498161452202,0.011511831574038445,0.053008906475611385
687,-27.25,-22.05,-1,0.009334792227129619,0.007553474077365435,-0.03425611826469585,0.46939265542593145
688,17.32,66.92,1,0.0006616157256868816,0.0025563120301943486,0.0038199522268295705,0.005836814006104077
689,28.82,-67.62,-1,0.00029126964810928155,-0.0006834022763757676,0.001010651103779603,0.00040856626142837186
690,62.73,-58.62,-1,-0.0033051895275130415,0.003088637176834282,-0.005268913641818973,0.011104580385978429
691,82.81,-49.96,-1,-0.009003988870915318,0.005432185533038635,-0.010873069521694624,0.047289456329441815
692,-28.45,-95.15,-1,-0.00607784235967975,-0.02032712479871804,0.021363242037538668,0.18255524414178367
693,4.11,41.87,1,0.0008849383995936232,0.009015175374935522,0.021531347921985963,0.18543957733504365
694,-94.41,-95.59,-1,-0.01675479582613044,-0.016964208590401535,0.01774684442975367,0.12598019488555157
695,39.77,-45.6,-1,-0.0067172016135054035,0.007701895739900588,-0.016890122236624096,0.11411049166724148
696,25.06,-85.6,-1,0.0031379257340203586,-0.010718533233525247,0.012521650973744448,0.06271669724331011
697,-58.61,-4.27,-1,0.028631760293657108,0.0020859514836020446,-0.04885132280098466,0.9545806957624015
698,-67.4,-95.08,-1,-0.012848658463960766,-0.018125377548269875,0.019063291489556034,0.1453636329663118
699,-68.72,10.56,1,-0.029153277454982276,0.004479898281790059,0.04242327918361798,0.7198938466764778
700,88.57,69.18,1,0.002956292763991726,0.002309092620672323,0.0033378037303734066,0.004456373496997851
701,80.32,-75.17,-1,0.0038486603629202354,-0.003601889933773831,0.004791658818376787,0.009183997692691211
702,92.62,-60.7,-1,-0.005151667123677029,0.0033762275362469846,-0.005562154095958788,0.012375023274876449
703,-44.79,-31.85,-1,0.013437613959548894,0.00955543658431865,-0.030001370751392933,0.3600328987850141
704,73.11,51.14,1,0.011744025962642533,0.008214874678286679,0.016063501521874617,0.10321443245730727
705,-51.8,70.26,1,0.0008960060916186835,-0.0012153163706009405,-0.0017297414896113583,0.0011968022483531684
706,-6.43,57.38,1,-0.0005519345954901048,0.004925351024762398,0.008583741765009407,0.029472249075346717
707,-76.06,2.93,1,-0.03471015462586569,0.0013371121884536744,0.04563522827486943,0.833029623879777
708,-35.44,-91.63,-1,-0.004092934080937797,-0.010582267207571399,0.011548911063594236,0.05335093870192374
709,71.01,71.79,1,-0.001313215007688643,-0.0013276398451199506,-0.001849338132218903,0.00136802061091156
710,21.16,93.91,1,-0.004121874022744561,-0.01829325092041312,-0.019479555873083934,0.15178123880503946
711,-77.14,11.83,1,-0.027688759029556535,0.004246279742282264,0.035894165192580416,0.5153564379489005
712,82.55,73.47,1,-0.0011363358677432133,-0.0010113458050041656,-0.001376542541178938,0.0007579477470701471
713,-38.65,5.53,1,-0.015343487687049153,0.0021953295448740445,0.03969854511526301,0.6303897937074289
714,-90.89,71.05,1,0.01115671401365301,-0.00872136132324839,-0.012274963157281339,0.06026988820504569
715,-27.25,-46.61,-1,0.00666470405012134,0.011399701129400206,-0.024457629541729687,0.23927025712019548
716,-58.33,76.99,1,0.00705221142846626,-0.009308242034589702,-0.012090196174294977,0.05846913741317475
717,-92.43,82.85,1,0.015568967182173828,-0.0139553059725533,-0.0168440627309032,0.11348897971304084
718,-45.24,31.25,1,-0.01055697048470564,0.007292337039059489,0.023335478524990363,0.2178178231961145
719,6.95,-42.23,-1,-0.0016782682146742655,0.010197592331754567,-0.024147744096032597,0.23324541797099085
720,-56.92,-60.84,-1,0.0073286810850388875,0.007833396999539105,-0.012875405982148432,0.06631043168205743
721,-98.82,37.82,1,-0.016117519004466067,0.0061684331992401,0.016309976729878634,0.10640613637167301
722,59.29,-52.35,-1,-0.007382699987986479,0.006518541817694252,-0.012451846834181952,0.06201939583277083
723,-65.91,10.49,1,-0.023864421281522614,0.003798175986089702,0.03620758804661298,0.5243957728612925
724,-35.13,-59.09,-1,0.00503659371743324,0.00847174274873698,-0.01433701599041628,0.08222001100378083
725,-73.07,-71.41,-1,0.005118023207801465,0.005001752254948715,-0.007004274268237943,0.019623943209880063
726,14.18,89.1,1,-0.0023627650972773933,-0.014846429489944692,-0.016662659360207287,0.11105768678172143
727,87.37,-57.95,-1,-0.004288704702177363,0.0028445740813915323,-0.004908669683160539,0.009638015223351752
728,15.7,17.04,1,0.0057797875330834626,0.006273094239728803,0.0368139333317418,0.5421062749415719
729,-50.71,96.67,1,0.013661408217892428,-0.026043153863609957,-0.026940264677366255,0.2903111443546192
730,-63.58,-74.43,-1,0.0023310602194933088,0.0027288583223794745,-0.003666341962084474,0.005376825353176572
731,74.72,31.05,1,0.02241722270388121,0.009315508096299673,0.03000163638099734,0.36003927421503323
732,-56.27,-40.0,-1,0.015742030546895838,0.01119035404080031,-0.027975885102000775,0.3130600588961396
733,60.79,7.29,1,0.02717155635166452,0.003258441286455574,0.044697411336839146,0.7991434320858386
734,77.12,-17.64,-1,-0.030831159595263603,0.007052148019456043,-0.039978163375601145,0.6393014187545025
735,8.7,25.97,1,0.0025097858241897504,0.007491854925771013,0.02884811292172127,0.3328854476577527
736,-12.79,35.22,1,-0.0025196103679828753,0.006938285939042757,0.019699846504948205,0.155233580927408
